,zcta,population,sdi_score,black_score,hisp_score,top_deprived_quartile
26237,76238,424,21.0,1.0,55.0,0.0
26238,76239,1168,22.0,1.0,40.0,0.0
26239,76240,26822,64.0,42.0,73.0,1.0
26240,76244,69564,7.0,60.0,68.0,0.0
26241,76245,1655,25.0,1.0,32.0,0.0
26242,76247,12728,17.0,38.0,65.0,0.0
26243,76248,37069,5.0,33.0,50.0,0.0
26244,76249,7783,17.0,33.0,70.0,0.0
26245,76250,954,3.0,1.0,5.0,0.0
26246,76251,642,29.0,11.0,46.0,0.0
26247,76252,2890,18.0,13.0,43.0,0.0
26248,76253,302,25.0,1.0,63.0,0.0
26249,76255,5575,68.0,11.0,60.0,1.0
26250,76258,7015,45.0,10.0,83.0,0.0
26251,76259,4883,45.0,40.0,70.0,0.0
26252,76261,298,14.0,1.0,61.0,0.0
26253,76262,34166,9.0,37.0,55.0,0.0
26254,76263,88,14.0,1.0,1.0,0.0
26255,76264,1358,9.0,1.0,1.0,0.0
26256,76265,2001,21.0,1.0,30.0,0.0
26257,76266,14986,28.0,42.0,63.0,0.0
26258,76268,176,29.0,1.0,1.0,0.0
26259,76270,1474,20.0,1.0,53.0,0.0
26260,76271,1528,34.0,6.0,65.0,0.0
26261,76272,4717,29.0,4.0,72.0,0.0
26262,76273,8496,50.0,19.0,49.0,0.0
26263,76301,16086,92.0,81.0,82.0,1.0
26264,76302,13657,70.0,63.0,70.0,1.0
26265,76305,4605,37.0,18.0,57.0,0.0
26266,76306,14935,73.0,77.0,73.0,1.0
26267,76308,19055,42.0,58.0,57.0,0.0
26268,76309,13226,76.0,56.0,81.0,1.0
26269,76310,18573,29.0,41.0,61.0,0.0
26270,76311,7239,21.0,76.0,67.0,0.0
26271,76351,1846,54.0,38.0,42.0,0.0
26272,76354,11308,39.0,49.0,55.0,0.0
26273,76357,632,39.0,1.0,6.0,0.0
26274,76360,3384,38.0,30.0,44.0,0.0
26275,76363,327,49.0,52.0,84.0,0.0
26276,76364,187,5.0,1.0,15.0,0.0
26277,76365,4633,26.0,16.0,23.0,0.0
26278,76366,2298,27.0,1.0,46.0,0.0
26279,76367,15622,21.0,75.0,68.0,0.0
26280,76370,234,15.0,1.0,26.0,0.0
26281,76371,1683,75.0,70.0,86.0,1.0
26282,76372,1093,70.0,1.0,53.0,1.0
26283,76373,207,14.0,1.0,60.0,0.0
26284,76374,3880,58.0,14.0,73.0,0.0
26285,76377,875,35.0,1.0,36.0,0.0
26286,76379,693,24.0,1.0,78.0,0.0
26287,76380,3656,21.0,31.0,52.0,0.0
26288,76384,12588,77.0,66.0,81.0,1.0
26289,76388,283,42.0,66.0,43.0,0.0
26290,76389,1286,29.0,1.0,75.0,0.0
26291,76401,28168,61.0,29.0,69.0,1.0
26292,76402,802,2.0,64.0,60.0,0.0
26293,76424,8894,54.0,38.0,77.0,0.0
26294,76426,11146,49.0,35.0,84.0,0.0
26295,76427,1074,82.0,8.0,53.0,1.0
26296,76429,141,2.0,1.0,1.0,0.0
26297,76430,2697,47.0,6.0,63.0,0.0
26298,76431,3691,48.0,26.0,68.0,0.0
26299,76432,1292,52.0,6.0,77.0,0.0
26300,76433,1374,17.0,1.0,34.0,0.0
26301,76435,557,38.0,1.0,86.0,0.0
26302,76436,196,56.0,1.0,1.0,0.0
26303,76437,5424,51.0,52.0,52.0,0.0
26304,76442,7673,60.0,15.0,82.0,0.0
26305,76443,1809,54.0,1.0,58.0,0.0
26306,76444,3284,58.0,1.0,72.0,0.0
26307,76445,234,14.0,1.0,1.0,0.0
26308,76446,8323,65.0,5.0,84.0,1.0
26309,76448,5281,43.0,18.0,41.0,0.0
26310,76449,2509,27.0,1.0,60.0,0.0
26311,76450,13329,46.0,24.0,69.0,0.0
26312,76452,76,84.0,1.0,100.0,1.0
26313,76453,1091,10.0,1.0,18.0,0.0
26314,76454,1488,46.0,1.0,78.0,0.0
26315,76455,1231,52.0,5.0,86.0,0.0
26316,76457,4260,55.0,13.0,70.0,0.0
26317,76458,5958,45.0,60.0,72.0,0.0
26318,76459,187,24.0,1.0,35.0,0.0
26319,76460,493,16.0,1.0,82.0,0.0
26320,76462,2766,13.0,1.0,33.0,0.0
26321,76463,564,64.0,12.0,41.0,1.0
26322,76464,528,48.0,1.0,3.0,0.0
26323,76466,178,9.0,1.0,1.0,0.0
26324,76469,43,5.0,1.0,1.0,0.0
26325,76470,3949,67.0,50.0,82.0,1.0
26326,76471,1987,42.0,1.0,51.0,0.0
26327,76472,1604,9.0,1.0,42.0,0.0
26328,76474,253,51.0,1.0,14.0,0.0
26329,76475,789,52.0,56.0,83.0,0.0
26330,76476,2799,20.0,6.0,34.0,0.0
26331,76481,233,34.0,1.0,1.0,0.0
26332,76483,976,32.0,8.0,66.0,0.0
26333,76484,890,35.0,18.0,73.0,0.0
26334,76486,1244,21.0,1.0,43.0,0.0
26335,76487,2540,37.0,1.0,42.0,0.0
26336,76490,35,1.0,1.0,1.0,0.0
26337,76491,404,45.0,1.0,61.0,0.0
26338,76501,17645,81.0,82.0,81.0,1.0
26339,76502,34743,28.0,68.0,69.0,0.0
26340,76504,23412,80.0,80.0,82.0,1.0
26341,76508,9,1.0,1.0,58.0,0.0
26342,76511,2753,54.0,81.0,85.0,0.0
26343,76513,36703,56.0,56.0,76.0,0.0
26344,76518,1410,68.0,35.0,85.0,1.0
26345,76519,935,47.0,1.0,85.0,0.0
26346,76520,7607,72.0,77.0,79.0,1.0
26347,76522,36047,45.0,75.0,69.0,0.0
26348,76523,0,0.0,0.0,0.0,0.0
26349,76524,3169,33.0,60.0,70.0,0.0
26350,76525,1059,38.0,6.0,75.0,0.0
26351,76527,4086,27.0,1.0,76.0,0.0
26352,76528,16642,53.0,47.0,62.0,0.0
26353,76530,2550,45.0,36.0,77.0,0.0
26354,76531,4723,35.0,22.0,57.0,0.0
26355,76534,2323,52.0,39.0,74.0,0.0
26356,76537,4314,22.0,28.0,83.0,0.0
26357,76538,828,14.0,7.0,23.0,0.0
26358,76539,8292,19.0,45.0,55.0,0.0
26359,76541,17703,92.0,84.0,82.0,1.0
26360,76542,45657,48.0,89.0,77.0,0.0
26361,76543,29891,81.0,90.0,75.0,1.0
26362,76544,31186,43.0,82.0,76.0,0.0
26363,76548,28415,51.0,78.0,76.0,0.0
26364,76549,49454,49.0,90.0,77.0,0.0
26365,76550,11700,58.0,44.0,76.0,0.0
26366,76554,2032,40.0,20.0,78.0,0.0
26367,76556,1340,43.0,43.0,62.0,0.0
26368,76557,4469,43.0,38.0,67.0,0.0
26369,76559,5298,80.0,65.0,75.0,1.0
26370,76561,1056,52.0,7.0,79.0,0.0
26371,76565,33,12.0,1.0,1.0,0.0
26372,76566,336,70.0,1.0,1.0,1.0
26373,76567,9054,78.0,56.0,81.0,1.0
26374,76569,2314,16.0,15.0,73.0,0.0
26375,76570,2783,52.0,78.0,72.0,0.0
26376,76571,5974,6.0,33.0,64.0,0.0
26377,76573,35,38.0,1.0,91.0,0.0
26378,76574,18281,72.0,67.0,88.0,1.0
26379,76577,3313,38.0,39.0,64.0,0.0
26380,76578,1360,47.0,56.0,79.0,0.0
26381,76579,4305,34.0,22.0,72.0,0.0
26382,76596,1330,10.0,88.0,79.0,0.0
26383,76597,2786,11.0,90.0,81.0,0.0
26384,76598,574,11.0,89.0,76.0,0.0
26385,76599,2093,11.0,89.0,77.0,0.0
26386,76621,1023,10.0,18.0,47.0,0.0
26387,76622,1153,29.0,19.0,29.0,0.0
26388,76623,160,51.0,1.0,92.0,0.0
26389,76624,2216,39.0,1.0,35.0,0.0
26390,76626,1578,37.0,54.0,38.0,0.0
26391,76627,1572,31.0,1.0,37.0,0.0
26392,76628,64,97.0,1.0,1.0,1.0
26393,76629,1694,65.0,73.0,36.0,1.0
26394,76630,1407,7.0,1.0,60.0,0.0
26395,76631,466,12.0,23.0,27.0,0.0
26396,76632,1274,71.0,66.0,86.0,1.0
26397,76633,6030,27.0,6.0,53.0,0.0
26398,76634,6553,34.0,26.0,67.0,0.0
26399,76635,1163,79.0,79.0,87.0,1.0
26400,76636,1497,34.0,14.0,33.0,0.0
26401,76637,533,44.0,1.0,68.0,0.0
26402,76638,2907,7.0,27.0,38.0,0.0
26403,76639,1308,51.0,51.0,61.0,0.0
26404,76640,3055,50.0,70.0,62.0,0.0
26405,76641,1799,63.0,25.0,81.0,1.0
26406,76642,7007,63.0,68.0,70.0,1.0
26407,76643,14022,8.0,59.0,66.0,0.0
26408,76645,10962,85.0,75.0,86.0,1.0
26409,76648,2916,49.0,74.0,45.0,0.0
26410,76649,786,33.0,1.0,59.0,0.0
26411,76650,103,21.0,76.0,1.0,0.0
26412,76651,3153,50.0,63.0,70.0,0.0
26413,76652,1178,31.0,1.0,54.0,0.0
26414,76653,907,24.0,73.0,40.0,0.0
26415,76654,155,28.0,49.0,1.0,0.0
26416,76655,9352,12.0,31.0,57.0,0.0
26417,76656,2604,49.0,54.0,66.0,0.0
26418,76657,9301,26.0,53.0,74.0,0.0
26419,76660,578,28.0,38.0,69.0,0.0
26420,76661,8181,84.0,92.0,81.0,1.0
26421,76664,3333,65.0,84.0,67.0,1.0
26422,76665,2588,72.0,38.0,73.0,1.0
26423,76666,256,24.0,1.0,38.0,0.0
26424,76667,11773,74.0,86.0,77.0,1.0
26425,76670,1423,40.0,58.0,83.0,0.0
26426,76671,1983,53.0,1.0,70.0,0.0
26427,76673,1337,53.0,63.0,66.0,0.0
26428,76676,395,43.0,1.0,86.0,0.0
26429,76678,353,53.0,1.0,11.0,0.0
26430,76679,1487,55.0,37.0,45.0,0.0
26431,76680,378,8.0,76.0,1.0,0.0
26432,76681,709,68.0,34.0,88.0,1.0
26433,76682,2620,37.0,30.0,59.0,0.0
26434,76685,17,30.0,1.0,88.0,0.0
26435,76686,256,42.0,79.0,40.0,0.0
26436,76687,1836,35.0,31.0,50.0,0.0
26437,76689,3577,28.0,32.0,63.0,0.0
26438,76690,1001,76.0,1.0,81.0,1.0
26439,76691,6487,46.0,44.0,42.0,0.0
26440,76692,9664,57.0,27.0,56.0,0.0
26441,76693,1444,59.0,82.0,33.0,0.0
26442,76701,2175,87.0,73.0,82.0,1.0
26443,76704,7896,95.0,98.0,62.0,1.0
26444,76705,29340,82.0,79.0,78.0,1.0
26445,76706,35794,89.0,73.0,82.0,1.0
26446,76707,16390,97.0,87.0,90.0,1.0
26447,76708,25969,81.0,74.0,84.0,1.0
26448,76710,23294,66.0,78.0,78.0,1.0
26449,76711,8614,80.0,65.0,95.0,1.0
26450,76712,25662,18.0,65.0,64.0,0.0
26451,76798,1565,1.0,66.0,56.0,0.0
26452,76801,24653,66.0,54.0,77.0,1.0
26453,76802,5250,26.0,10.0,63.0,0.0
26454,76820,150,1.0,1.0,1.0,0.0
26455,76821,4599,56.0,45.0,83.0,0.0
26456,76823,3215,24.0,52.0,74.0,0.0
26457,76824,0,0.0,0.0,0.0,0.0
26458,76825,7271,63.0,30.0,83.0,1.0
26459,76827,519,29.0,1.0,59.0,0.0
26460,76828,237,19.0,1.0,74.0,0.0
26461,76831,81,10.0,1.0,1.0,0.0
26462,76832,708,40.0,35.0,55.0,0.0
26463,76834,5697,63.0,34.0,73.0,1.0
26464,76836,13,23.0,1.0,100.0,0.0
26465,76837,3202,37.0,14.0,96.0,0.0
26466,76841,22,11.0,1.0,1.0,0.0
26467,76842,117,3.0,1.0,1.0,0.0
26468,76844,3758,44.0,5.0,69.0,0.0
26469,76845,138,33.0,1.0,73.0,0.0
26470,76848,75,15.0,1.0,1.0,0.0
26471,76849,3994,54.0,4.0,78.0,0.0
26472,76852,207,24.0,19.0,67.0,0.0
26473,76853,1685,65.0,24.0,84.0,1.0
26474,76854,201,41.0,1.0,51.0,0.0
26475,76856,3655,42.0,4.0,78.0,0.0
26476,76857,1934,22.0,1.0,50.0,0.0
26477,76858,222,60.0,1.0,93.0,0.0
26478,76859,1988,68.0,24.0,87.0,1.0
26479,76861,2317,37.0,1.0,84.0,0.0
26480,76862,150,32.0,1.0,30.0,0.0
26481,76864,707,35.0,23.0,60.0,0.0
26482,76865,92,41.0,1.0,73.0,0.0
26483,76866,649,27.0,1.0,64.0,0.0
26484,76869,133,11.0,1.0,96.0,0.0
26485,76870,230,39.0,1.0,80.0,0.0
26486,76871,729,27.0,1.0,66.0,0.0
26487,76872,596,7.0,1.0,30.0,0.0
26488,76873,30,7.0,1.0,1.0,0.0
26489,76874,57,15.0,1.0,91.0,0.0
26490,76875,728,20.0,1.0,54.0,0.0
26491,76877,4343,57.0,46.0,85.0,0.0
26492,76878,1719,68.0,49.0,67.0,1.0
26493,76882,219,26.0,1.0,33.0,0.0
26494,76884,187,3.0,1.0,40.0,0.0
26495,76885,157,9.0,1.0,67.0,0.0
26496,76887,82,1.0,1.0,1.0,0.0
26497,76888,113,42.0,1.0,20.0,0.0
26498,76890,971,30.0,18.0,63.0,0.0
26499,76901,28009,58.0,38.0,84.0,0.0
26500,76903,32357,81.0,49.0,94.0,1.0
26501,76904,34044,30.0,51.0,76.0,0.0
26502,76905,13795,51.0,44.0,87.0,0.0
26503,76908,2757,1.0,65.0,57.0,0.0
26504,76930,139,37.0,1.0,80.0,0.0
26505,76932,3733,59.0,28.0,95.0,0.0
26506,76933,1379,30.0,30.0,75.0,0.0
26507,76934,1202,16.0,24.0,69.0,0.0
26508,76935,1480,7.0,1.0,68.0,0.0
26509,76936,3224,62.0,5.0,91.0,1.0
26510,76937,38,16.0,1.0,79.0,0.0
26511,76939,56,31.0,1.0,1.0,0.0
26512,76940,121,37.0,42.0,86.0,0.0
26513,76941,1433,28.0,1.0,79.0,0.0
26514,76943,3565,49.0,8.0,95.0,0.0
26515,76945,1581,35.0,1.0,77.0,0.0
26516,76949,22,19.0,1.0,53.0,0.0
26517,76950,3989,46.0,5.0,94.0,0.0
26518,76951,1346,46.0,7.0,89.0,0.0
26519,76953,36,10.0,1.0,1.0,0.0
26520,76955,99,2.0,1.0,1.0,0.0
26521,76957,0,0.0,0.0,0.0,0.0
26522,76958,243,19.0,1.0,57.0,0.0
26523,77002,11922,81.0,90.0,80.0,1.0
26524,77003,10438,97.0,81.0,91.0,1.0
26525,77004,35739,87.0,95.0,62.0,1.0
26526,77005,27187,5.0,47.0,49.0,0.0
26527,77006,21795,41.0,48.0,69.0,0.0
26528,77007,33029,34.0,50.0,77.0,0.0
26529,77008,31868,39.0,40.0,82.0,0.0
26530,77009,39260,91.0,61.0,95.0,1.0
26531,77010,809,29.0,39.0,55.0,0.0
26532,77011,19303,98.0,26.0,100.0,1.0
26533,77012,20494,94.0,41.0,100.0,1.0
26534,77013,21111,95.0,79.0,97.0,1.0
26535,77014,33960,89.0,93.0,86.0,1.0
26536,77015,57141,90.0,78.0,96.0,1.0
26537,77016,26587,89.0,98.0,80.0,1.0
26538,77017,33709,89.0,43.0,99.0,1.0
26539,77018,27513,52.0,62.0,86.0,0.0
26540,77019,20644,30.0,65.0,63.0,0.0
26541,77020,26005,98.0,85.0,97.0,1.0
26542,77021,26209,95.0,98.0,70.0,1.0
26543,77022,28430,95.0,80.0,98.0,1.0
26544,77023,28316,93.0,38.0,99.0,1.0
26545,77024,37042,12.0,19.0,54.0,0.0
26546,77025,28305,44.0,74.0,69.0,0.0
26547,77026,22485,99.0,96.0,88.0,1.0
26548,77027,15749,28.0,47.0,67.0,0.0
26549,77028,14558,91.0,98.0,78.0,1.0
26550,77029,17835,91.0,81.0,97.0,1.0
26551,77030,10279,30.0,50.0,53.0,0.0
26552,77031,18380,91.0,88.0,89.0,1.0
26553,77032,13032,100.0,94.0,88.0,1.0
26554,77033,27478,93.0,98.0,80.0,1.0
26555,77034,39496,86.0,69.0,97.0,1.0
26556,77035,36515,95.0,88.0,86.0,1.0
26557,77036,75302,99.0,75.0,94.0,1.0
26558,77037,20832,80.0,28.0,99.0,1.0
26559,77038,28811,92.0,78.0,97.0,1.0
26560,77039,29660,92.0,63.0,99.0,1.0
26561,77040,47051,70.0,74.0,90.0,1.0
26562,77041,36368,40.0,65.0,89.0,0.0
26563,77042,39384,77.0,87.0,80.0,1.0
26564,77043,25104,73.0,52.0,90.0,1.0
26565,77044,37753,51.0,86.0,89.0,0.0
26566,77045,33917,86.0,94.0,90.0,1.0
26567,77046,961,14.0,32.0,53.0,0.0
26568,77047,25073,67.0,97.0,76.0,1.0
26569,77048,16428,87.0,97.0,80.0,1.0
26570,77049,31111,70.0,84.0,94.0,1.0
26571,77050,4805,51.0,91.0,94.0,0.0
26572,77051,15141,97.0,100.0,51.0,1.0
26573,77053,31028,74.0,93.0,92.0,1.0
26574,77054,22862,71.0,91.0,51.0,1.0
26575,77055,43691,87.0,44.0,93.0,1.0
26576,77056,18685,18.0,52.0,66.0,0.0
26577,77057,39905,75.0,60.0,85.0,1.0
26578,77058,16881,68.0,54.0,75.0,1.0
26579,77059,18079,1.0,36.0,58.0,0.0
26580,77060,45648,100.0,82.0,97.0,1.0
26581,77061,25155,95.0,83.0,95.0,1.0
26582,77062,26448,27.0,58.0,70.0,0.0
26583,77063,36772,79.0,79.0,84.0,1.0
26584,77064,47361,45.0,72.0,86.0,0.0
26585,77065,38652,65.0,83.0,80.0,1.0
26586,77066,32860,61.0,83.0,87.0,1.0
26587,77067,31966,91.0,93.0,90.0,1.0
26588,77068,11015,52.0,83.0,82.0,0.0
26589,77069,17286,23.0,82.0,60.0,0.0
26590,77070,49622,45.0,76.0,78.0,0.0
26591,77071,28003,79.0,95.0,75.0,1.0
26592,77072,58871,94.0,80.0,92.0,1.0
26593,77073,42085,73.0,89.0,92.0,1.0
26594,77074,36764,94.0,76.0,93.0,1.0
26595,77075,42569,79.0,83.0,95.0,1.0
26596,77076,34467,94.0,60.0,99.0,1.0
26597,77077,54931,44.0,81.0,74.0,0.0
26598,77078,16325,95.0,97.0,84.0,1.0
26599,77079,33013,23.0,60.0,68.0,0.0
26600,77080,47080,94.0,51.0,96.0,1.0
26601,77081,45039,97.0,71.0,96.0,1.0
26602,77082,54555,68.0,89.0,82.0,1.0
26603,77083,74174,67.0,88.0,85.0,1.0
26604,77084,102437,55.0,77.0,89.0,0.0
26605,77085,17571,67.0,91.0,92.0,1.0
26606,77086,28886,88.0,86.0,94.0,1.0
26607,77087,36855,94.0,77.0,98.0,1.0
26608,77088,55593,89.0,93.0,89.0,1.0
26609,77089,53320,51.0,77.0,89.0,0.0
26610,77090,35958,87.0,95.0,82.0,1.0
26611,77091,23442,95.0,95.0,84.0,1.0
26612,77092,37022,93.0,70.0,95.0,1.0
26613,77093,42735,93.0,69.0,98.0,1.0
26614,77094,8897,1.0,29.0,66.0,0.0
26615,77095,71473,24.0,75.0,78.0,0.0
26616,77096,36145,57.0,82.0,74.0,0.0
26617,77098,12271,24.0,35.0,53.0,0.0
26618,77099,47166,92.0,88.0,90.0,1.0
26619,77201,0,0.0,0.0,0.0,0.0
26620,77301,31826,90.0,66.0,93.0,1.0
26621,77302,18798,55.0,17.0,78.0,0.0
26622,77303,18608,59.0,43.0,80.0,0.0
26623,77304,25794,40.0,56.0,67.0,0.0
26624,77306,11250,65.0,28.0,91.0,1.0
26625,77316,18954,27.0,35.0,65.0,0.0
26626,77318,14100,15.0,24.0,59.0,0.0
26627,77320,36150,61.0,86.0,74.0,1.0
26628,77326,15,2.0,1.0,1.0,0.0
26629,77327,21168,81.0,65.0,76.0,1.0
26630,77328,16297,58.0,18.0,79.0,0.0
26631,77331,6639,37.0,79.0,29.0,0.0
26632,77334,92,12.0,1.0,100.0,0.0
26633,77335,2395,64.0,75.0,79.0,1.0
26634,77336,12044,21.0,39.0,57.0,0.0
26635,77338,38017,71.0,90.0,87.0,1.0
26636,77339,39863,30.0,46.0,63.0,0.0
26637,77340,28664,68.0,81.0,66.0,1.0
26638,77342,0,0.0,0.0,0.0,0.0
26639,77345,29394,2.0,31.0,52.0,0.0
26640,77346,60066,14.0,79.0,75.0,0.0
26641,77350,126,64.0,57.0,65.0,1.0
26642,77351,33363,58.0,69.0,63.0,0.0
26643,77354,33853,31.0,31.0,74.0,0.0
26644,77355,26329,39.0,18.0,68.0,0.0
26645,77356,25579,9.0,33.0,39.0,0.0
26646,77357,22077,72.0,25.0,85.0,1.0
26647,77358,4801,72.0,82.0,45.0,1.0
26648,77359,841,38.0,36.0,1.0,0.0
26649,77360,4949,57.0,50.0,33.0,0.0
26650,77362,5012,46.0,5.0,80.0,0.0
26651,77363,2953,52.0,65.0,65.0,0.0
26652,77364,1664,34.0,74.0,52.0,0.0
26653,77365,28569,60.0,40.0,81.0,0.0
26654,77367,256,65.0,92.0,74.0,1.0
26655,77368,203,4.0,98.0,1.0,0.0
26656,77369,493,77.0,36.0,50.0,1.0
26657,77371,8467,84.0,61.0,67.0,1.0
26658,77372,12780,63.0,5.0,75.0,1.0
26659,77373,56942,36.0,82.0,82.0,0.0
26660,77374,417,33.0,1.0,1.0,0.0
26661,77375,45003,46.0,63.0,79.0,0.0
26662,77376,533,34.0,13.0,4.0,0.0
26663,77377,33849,22.0,50.0,77.0,0.0
26664,77378,14855,53.0,63.0,82.0,0.0
26665,77379,75775,12.0,59.0,70.0,0.0
26666,77380,26757,48.0,48.0,73.0,0.0
26667,77381,36928,9.0,39.0,55.0,0.0
26668,77382,37616,4.0,25.0,67.0,0.0
26669,77384,13573,11.0,46.0,45.0,0.0
26670,77385,22785,31.0,45.0,76.0,0.0
26671,77386,45501,14.0,58.0,71.0,0.0
26672,77388,43339,11.0,65.0,76.0,0.0
26673,77389,28542,5.0,41.0,78.0,0.0
26674,77396,48587,65.0,90.0,88.0,1.0
26675,77401,18510,1.0,25.0,58.0,0.0
26676,77406,36907,4.0,60.0,74.0,0.0
26677,77407,38424,19.0,88.0,77.0,0.0
26678,77412,142,50.0,64.0,77.0,0.0
26679,77414,23157,78.0,74.0,87.0,1.0
26680,77415,89,1.0,65.0,96.0,0.0
26681,77417,2721,62.0,85.0,90.0,1.0
26682,77418,9946,38.0,63.0,70.0,0.0
26683,77419,1359,73.0,27.0,95.0,1.0
26684,77420,2056,36.0,59.0,90.0,0.0
26685,77422,12851,48.0,75.0,72.0,0.0
26686,77423,10189,76.0,83.0,88.0,1.0
26687,77426,2027,16.0,75.0,80.0,0.0
26688,77428,0,0.0,0.0,0.0,0.0
26689,77429,79535,5.0,59.0,68.0,0.0
26690,77430,2278,32.0,1.0,73.0,0.0
26691,77432,63,1.0,1.0,1.0,0.0
26692,77433,64493,10.0,75.0,81.0,0.0
26693,77434,4803,80.0,92.0,87.0,1.0
26694,77435,4641,57.0,48.0,83.0,0.0
26695,77436,0,0.0,0.0,0.0,0.0
26696,77437,17202,66.0,65.0,90.0,1.0
26697,77440,0,0.0,0.0,0.0,0.0
26698,77441,6551,4.0,66.0,62.0,0.0
26699,77442,985,31.0,54.0,86.0,0.0
26700,77443,17,1.0,1.0,1.0,0.0
26701,77444,942,44.0,1.0,85.0,0.0
26702,77445,12760,82.0,89.0,83.0,1.0
26703,77446,5819,89.0,99.0,54.0,1.0
26704,77447,13616,46.0,61.0,82.0,0.0
26705,77448,121,22.0,92.0,1.0,0.0
26706,77449,106175,49.0,79.0,90.0,0.0
26707,77450,74246,16.0,53.0,75.0,0.0
26708,77451,50,71.0,99.0,49.0,1.0
26709,77453,330,84.0,1.0,98.0,1.0
26710,77454,188,1.0,1.0,1.0,0.0
26711,77455,1913,21.0,30.0,49.0,0.0
26712,77456,1376,49.0,58.0,88.0,0.0
26713,77457,416,44.0,35.0,71.0,0.0
26714,77458,356,54.0,1.0,72.0,0.0
26715,77459,63857,3.0,87.0,59.0,0.0
26716,77460,111,11.0,1.0,1.0,0.0
26717,77461,10525,42.0,52.0,83.0,0.0
26718,77464,238,80.0,1.0,88.0,1.0
26719,77465,7538,45.0,17.0,88.0,0.0
26720,77466,761,79.0,1.0,97.0,1.0
26721,77467,70,59.0,1.0,1.0,0.0
26722,77468,186,47.0,1.0,69.0,0.0
26723,77469,41493,47.0,78.0,88.0,0.0
26724,77470,313,45.0,1.0,87.0,0.0
26725,77471,38602,83.0,72.0,93.0,1.0
26726,77473,96,72.0,92.0,82.0,1.0
26727,77474,12723,47.0,64.0,85.0,0.0
26728,77475,460,8.0,1.0,67.0,0.0
26729,77476,142,59.0,43.0,90.0,0.0
26730,77477,36162,69.0,85.0,81.0,1.0
26731,77478,24568,13.0,62.0,46.0,0.0
26732,77479,83179,5.0,59.0,56.0,0.0
26733,77480,7642,54.0,74.0,64.0,0.0
26734,77481,21,9.0,90.0,1.0,0.0
26735,77482,2341,67.0,72.0,84.0,1.0
26736,77483,314,50.0,1.0,1.0,0.0
26737,77484,11512,41.0,60.0,81.0,0.0
26738,77485,4153,31.0,65.0,80.0,0.0
26739,77486,6825,39.0,69.0,70.0,0.0
26740,77488,14388,80.0,85.0,85.0,1.0
26741,77489,35839,44.0,98.0,72.0,0.0
26742,77493,26013,34.0,51.0,84.0,0.0
26743,77494,88077,2.0,57.0,70.0,0.0
26744,77498,51716,30.0,77.0,78.0,0.0
26745,77502,38390,83.0,28.0,98.0,1.0
26746,77503,25083,88.0,35.0,95.0,1.0
26747,77504,24052,90.0,51.0,94.0,1.0
26748,77505,23481,29.0,32.0,87.0,0.0
26749,77506,36436,98.0,24.0,99.0,1.0
26750,77507,0,0.0,0.0,0.0,0.0
26751,77510,14265,32.0,9.0,63.0,0.0
26752,77511,46787,60.0,32.0,87.0,0.0
26753,77514,4595,51.0,68.0,81.0,0.0
26754,77515,30223,62.0,74.0,83.0,1.0
26755,77517,5272,22.0,1.0,57.0,0.0
26756,77518,8781,79.0,26.0,85.0,1.0
26757,77519,1370,38.0,1.0,52.0,0.0
26758,77520,38348,86.0,73.0,92.0,1.0
26759,77521,53991,75.0,84.0,86.0,1.0
26760,77523,19558,19.0,59.0,76.0,0.0
26761,77530,30175,83.0,74.0,94.0,1.0
26762,77531,15768,76.0,73.0,89.0,1.0
26763,77532,28430,46.0,77.0,77.0,0.0
26764,77533,763,38.0,18.0,37.0,0.0
26765,77534,3014,21.0,29.0,80.0,0.0
26766,77535,32286,47.0,68.0,74.0,0.0
26767,77536,32531,38.0,22.0,81.0,0.0
26768,77538,993,50.0,67.0,82.0,0.0
26769,77539,41925,55.0,71.0,81.0,0.0
26770,77541,18426,83.0,59.0,91.0,1.0
26771,77545,22710,45.0,97.0,82.0,0.0
26772,77546,50798,8.0,54.0,69.0,0.0
26773,77547,10027,83.0,71.0,98.0,1.0
26774,77550,22615,91.0,87.0,79.0,1.0
26775,77551,19905,86.0,79.0,85.0,1.0
26776,77554,8283,16.0,42.0,66.0,0.0
26777,77560,682,51.0,92.0,1.0,0.0
26778,77561,76,19.0,1.0,1.0,0.0
26779,77562,10591,56.0,59.0,82.0,0.0
26780,77563,9880,61.0,84.0,78.0,1.0
26781,77564,1850,21.0,1.0,27.0,0.0
26782,77565,6376,20.0,34.0,58.0,0.0
26783,77566,29450,33.0,55.0,78.0,0.0
26784,77568,15115,72.0,90.0,82.0,1.0
26785,77571,36865,42.0,52.0,82.0,0.0
26786,77573,79435,10.0,60.0,71.0,0.0
26787,77575,16715,61.0,78.0,67.0,1.0
26788,77577,1257,42.0,53.0,76.0,0.0
26789,77578,16260,15.0,84.0,73.0,0.0
26790,77580,625,5.0,1.0,1.0,0.0
26791,77581,45341,21.0,61.0,79.0,0.0
26792,77583,31098,54.0,83.0,89.0,0.0
26793,77584,80638,16.0,83.0,72.0,0.0
26794,77585,1126,56.0,1.0,66.0,0.0
26795,77586,22550,18.0,44.0,63.0,0.0
26796,77587,16868,86.0,25.0,99.0,1.0
26797,77590,30815,83.0,76.0,85.0,1.0
26798,77591,13846,76.0,94.0,72.0,1.0
26799,77597,895,40.0,81.0,28.0,0.0
26800,77598,23877,72.0,75.0,84.0,1.0
